"id_turma";"codigo_turma";"siape";"matricula_docente_externo";"observacao";"id_componente_curricular";"ch_dedicada_periodo";"nivel_ensino";"campus_turma";"local";"ano";"periodo";"data_inicio";"data_fim";"descricao_horario";"total_solicitacoes";"capacidade_aluno";"tipo";"distancia";"data_consolidacao";"agrupadora";"id_turma_agrupadora";"qtd_aulas_lancadas";"situacao_turma";"convenio";"modalidade_participantes"
"57553345";"02";"349685";"";"";"2053152";"15";"STRICTO SENSU";"";"setor II, Bloco G, sala 5";"2010";"1";"2010/03/09 00:00:00.000";"2010/07/30 00:00:00.000";"6T23";"1";"25";"REGULAR";"false";"2010/10/01 22:20:03.331000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57553346";"01";"1230149";"";"";"40645";"45";"STRICTO SENSU";"";"Sala 94 CT";"2010";"1";"2010/02/22 00:00:00.000";"2010/07/09 00:00:00.000";"2T123";"5";"15";"REGULAR";"false";"2010/07/19 13:45:45.392000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57553347";"01";"1347984";"";"";"38936";"60";"STRICTO SENSU";"";"Sala de seminários do CISCPET";"2010";"1";"2010/02/01 00:00:00.000";"2010/07/09 00:00:00.000";"6N1234";"";"1";"REGULAR";"false";"2010/07/10 22:11:45.371000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57553348";"01";"1298936";"";"";"38909";"60";"STRICTO SENSU";"";"Sala definida por Martinelli";"2010";"1";"2010/02/01 00:00:00.000";"2010/07/09 00:00:00.000";"4N1234";"";"1";"REGULAR";"false";"2010/07/12 16:57:10.651000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57553349";"01";"";"3003";"";"37679";"30";"STRICTO SENSU";"";"Sala do orientador";"2010";"1";"2010/03/01 00:00:00.000";"2010/07/09 00:00:00.000";"6T456";"1";"1";"REGULAR";"false";"2010/04/06 10:17:19.732000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57553350";"01";"1451225";"";"";"38374";"45";"STRICTO SENSU";"";"Sala HE";"2010";"1";"2010/03/01 00:00:00.000";"2010/07/09 00:00:00.000";"4M345";"16";"16";"REGULAR";"false";"2010/07/30 11:32:59.034000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57553351";"01";"6347805";"";"";"39177";"15";"STRICTO SENSU";"";"SETOR V/UFRN";"2010";"1";"2010/03/08 00:00:00.000";"2010/07/09 00:00:00.000";"2T6";"1";"2";"REGULAR";"false";"2011/10/25 09:27:22.130000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57553352";"02";"1149418";"";"";"39177";"15";"STRICTO SENSU";"";"SETOR V/UFRN";"2010";"1";"2010/03/08 00:00:00.000";"2010/07/09 00:00:00.000";"2T6";"1";"1";"REGULAR";"false";"2010/07/08 16:44:45.042000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57553353";"03";"333491";"";"";"39177";"15";"STRICTO SENSU";"";"SETOR V/UFRN";"2010";"1";"2010/03/08 00:00:00.000";"2010/07/09 00:00:00.000";"2T6";"2";"2";"REGULAR";"false";"2012/04/03 09:29:28.287000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57553354";"04";"2298026";"";"";"39177";"15";"STRICTO SENSU";"";"SETOR V/UFRN";"2010";"1";"2010/03/08 00:00:00.000";"2010/07/09 00:00:00.000";"2T6";"2";"1";"REGULAR";"false";"2010/08/07 05:43:42.313000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57553355";"05";"6345753";"";"";"39177";"15";"STRICTO SENSU";"";"SETOR V/UFRN";"2010";"1";"2010/03/08 00:00:00.000";"2010/07/09 00:00:00.000";"2T6";"1";"1";"REGULAR";"false";"2010/06/28 19:50:59.807000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57553356";"06";"7346845";"";"";"39177";"15";"STRICTO SENSU";"";"SETOR V/UFRN";"2010";"1";"2010/03/08 00:00:00.000";"2010/07/09 00:00:00.000";"2T6";"1";"1";"REGULAR";"false";"2011/04/05 11:13:16.248000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57553357";"07";"333491";"";"";"39177";"15";"STRICTO SENSU";"";"SETOR V/UFRN";"2010";"1";"2010/03/08 00:00:00.000";"2010/07/09 00:00:00.000";"3T6";"";"1";"REGULAR";"false";"";"false";"";"";"EXCLUÍDA";"";"Presencial"
"57553358";"08";"1359083";"";"";"39177";"15";"STRICTO SENSU";"";"SETOR V/UFRN";"2010";"1";"2010/03/08 00:00:00.000";"2010/07/09 00:00:00.000";"3T6";"5";"5";"REGULAR";"false";"2010/07/12 13:12:28.509000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57553359";"09";"347048";"";"";"39177";"15";"STRICTO SENSU";"";"SETOR V/UFRN";"2010";"1";"2010/03/08 00:00:00.000";"2010/07/09 00:00:00.000";"2T6";"2";"2";"REGULAR";"false";"2010/07/05 19:54:29.906000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
"57553360";"10";"346615";"";"";"39177";"15";"STRICTO SENSU";"";"SETOR V/UFRN";"2010";"1";"2010/03/08 00:00:00.000";"2010/07/09 00:00:00.000";"2T6";"1";"1";"REGULAR";"false";"2018/01/12 00:14:30.167000000";"false";"";"18";"CONSOLIDADA";"";"Presencial"
"57553361";"01";"1149630";"";"";"39178";"15";"STRICTO SENSU";"";"SETOR V/UFRN";"2010";"1";"2010/03/08 00:00:00.000";"2010/07/09 00:00:00.000";"3T6";"3";"1";"REGULAR";"false";"2010/12/02 12:47:06.193000000";"false";"";"";"CONSOLIDADA";"";"Presencial"
