"id_turma";"discente";"unidade";"media_final";"descricao"
57565960;"386576e67095169e28a0aaf83a059624";2.0;"5,4";"APROVADO POR NOTA"
57565960;"386576e67095169e28a0aaf83a059624";3.0;"5,4";"APROVADO POR NOTA"
57565960;"86f026537666e4f2e12fc3356951ab56";1.0;"4,1";"REPROVADO"
57565960;"86f026537666e4f2e12fc3356951ab56";2.0;"4,1";"REPROVADO"
57565960;"86f026537666e4f2e12fc3356951ab56";3.0;"4,1";"REPROVADO"
57565960;"9042293323e4e1fb70c2352e0aa8aac8";1.0;"8,2";"APROVADO"
57565960;"9042293323e4e1fb70c2352e0aa8aac8";2.0;"8,2";"APROVADO"
57565960;"9042293323e4e1fb70c2352e0aa8aac8";3.0;"8,2";"APROVADO"
57565960;"c99817b48e301bc7ead6fea4d5b46b1f";1.0;"6,8";"APROVADO POR NOTA"
57565960;"c99817b48e301bc7ead6fea4d5b46b1f";2.0;"6,8";"APROVADO POR NOTA"
57565960;"c99817b48e301bc7ead6fea4d5b46b1f";3.0;"6,8";"APROVADO POR NOTA"
57565960;"5d5a403e49326c5c79840bac7e0c877f";1.0;"5,7";"APROVADO POR NOTA"
57565960;"5d5a403e49326c5c79840bac7e0c877f";2.0;"5,7";"APROVADO POR NOTA"
57565960;"5d5a403e49326c5c79840bac7e0c877f";3.0;"5,7";"APROVADO POR NOTA"
57565960;"e2cc3c1b96d150522155fde1cb937b3c";1.0;"5,1";"APROVADO POR NOTA"
57565960;"e2cc3c1b96d150522155fde1cb937b3c";2.0;"5,1";"APROVADO POR NOTA"
57565960;"e2cc3c1b96d150522155fde1cb937b3c";3.0;"5,1";"APROVADO POR NOTA"
57565960;"27799ca532a0de92eb8ae0fbbb900fc9";1.0;"5,5";"APROVADO POR NOTA"
57565960;"27799ca532a0de92eb8ae0fbbb900fc9";2.0;"5,5";"APROVADO POR NOTA"
57565960;"27799ca532a0de92eb8ae0fbbb900fc9";3.0;"5,5";"APROVADO POR NOTA"
57565960;"8f5145810293b10e166c68ddd3869b8e";1.0;"8,0";"APROVADO"
57565960;"8f5145810293b10e166c68ddd3869b8e";2.0;"8,0";"APROVADO"
57565960;"8f5145810293b10e166c68ddd3869b8e";3.0;"8,0";"APROVADO"
57565960;"ab78d9d7834ff86b6b2f6c18f0fa13ab";3.0;"4,9";"REPROVADO"
57565960;"ab78d9d7834ff86b6b2f6c18f0fa13ab";1.0;"4,9";"REPROVADO"
57565960;"ab78d9d7834ff86b6b2f6c18f0fa13ab";2.0;"4,9";"REPROVADO"
57565967;"42e96ad6e457ef2a581c310135ee7517";1.0;"7,5";"APROVADO"
57565967;"42e96ad6e457ef2a581c310135ee7517";2.0;"7,5";"APROVADO"
57565967;"42e96ad6e457ef2a581c310135ee7517";3.0;"7,5";"APROVADO"
57565967;"76c3500fb7f7cd85be6f0e3f56877eae";"";"";"INDEFERIDO"
57565967;"386576e67095169e28a0aaf83a059624";1.0;"6,8";"APROVADO POR NOTA"
57565967;"386576e67095169e28a0aaf83a059624";2.0;"6,8";"APROVADO POR NOTA"
57565967;"386576e67095169e28a0aaf83a059624";3.0;"6,8";"APROVADO POR NOTA"
57565967;"c99817b48e301bc7ead6fea4d5b46b1f";1.0;"7,6";"APROVADO"
57565967;"c99817b48e301bc7ead6fea4d5b46b1f";2.0;"7,6";"APROVADO"
57565967;"c99817b48e301bc7ead6fea4d5b46b1f";3.0;"7,6";"APROVADO"
57565967;"86f026537666e4f2e12fc3356951ab56";1.0;"5,3";"APROVADO POR NOTA"
57565967;"86f026537666e4f2e12fc3356951ab56";2.0;"5,3";"APROVADO POR NOTA"
57565967;"86f026537666e4f2e12fc3356951ab56";3.0;"5,3";"APROVADO POR NOTA"
57565967;"9042293323e4e1fb70c2352e0aa8aac8";1.0;"7,8";"APROVADO"
57565967;"9042293323e4e1fb70c2352e0aa8aac8";2.0;"7,8";"APROVADO"
57565967;"9042293323e4e1fb70c2352e0aa8aac8";3.0;"7,8";"APROVADO"
57565967;"7b4f1861f0366592d1ee96d96d99b38b";1.0;"7,1";"APROVADO"
57565967;"7b4f1861f0366592d1ee96d96d99b38b";2.0;"7,1";"APROVADO"
57565967;"7b4f1861f0366592d1ee96d96d99b38b";3.0;"7,1";"APROVADO"
57565967;"5e60af8d60ad3a979e56d89e11792937";1.0;"6,6";"APROVADO POR NOTA"
57565967;"5e60af8d60ad3a979e56d89e11792937";2.0;"6,6";"APROVADO POR NOTA"
57565967;"5e60af8d60ad3a979e56d89e11792937";3.0;"6,6";"APROVADO POR NOTA"
57565967;"424b48260c4900957e7cb73f9ac3eaf0";1.0;"5,8";"APROVADO POR NOTA"
57565967;"424b48260c4900957e7cb73f9ac3eaf0";2.0;"5,8";"APROVADO POR NOTA"
57565967;"424b48260c4900957e7cb73f9ac3eaf0";3.0;"5,8";"APROVADO POR NOTA"
57565967;"f0009e354ed44d310a10cda0d33030f4";1.0;"6,1";"APROVADO POR NOTA"
57565967;"f0009e354ed44d310a10cda0d33030f4";2.0;"6,1";"APROVADO POR NOTA"
57565967;"f0009e354ed44d310a10cda0d33030f4";3.0;"6,1";"APROVADO POR NOTA"
57565967;"85a68ceedcdc44edd617b9bc869e739c";1.0;"6,5";"APROVADO POR NOTA"
57565967;"85a68ceedcdc44edd617b9bc869e739c";2.0;"6,5";"APROVADO POR NOTA"
57565967;"85a68ceedcdc44edd617b9bc869e739c";3.0;"6,5";"APROVADO POR NOTA"
57565967;"76c3500fb7f7cd85be6f0e3f56877eae";1.0;"5,5";"APROVADO POR NOTA"
57565967;"76c3500fb7f7cd85be6f0e3f56877eae";2.0;"5,5";"APROVADO POR NOTA"
57565967;"76c3500fb7f7cd85be6f0e3f56877eae";3.0;"5,5";"APROVADO POR NOTA"
57565967;"8b381566a30e5397be4e432474d33805";1.0;"7,3";"APROVADO"
57565967;"8b381566a30e5397be4e432474d33805";2.0;"7,3";"APROVADO"
57565967;"8b381566a30e5397be4e432474d33805";3.0;"7,3";"APROVADO"
57565967;"1b0d0369cae105273cbb8a0c4187e1ac";1.0;"7,1";"APROVADO"
57565967;"1b0d0369cae105273cbb8a0c4187e1ac";2.0;"7,1";"APROVADO"
57565967;"1b0d0369cae105273cbb8a0c4187e1ac";3.0;"7,1";"APROVADO"
57565967;"5e60af8d60ad3a979e56d89e11792937";"";"";"INDEFERIDO"
57565967;"5262af5a1900edc1ac9eb2d5582c65d3";1.0;"7,2";"APROVADO"
57565967;"5262af5a1900edc1ac9eb2d5582c65d3";2.0;"7,2";"APROVADO"
57565967;"5262af5a1900edc1ac9eb2d5582c65d3";3.0;"7,2";"APROVADO"
57565967;"5d5a403e49326c5c79840bac7e0c877f";1.0;"8,5";"APROVADO"
57565967;"5d5a403e49326c5c79840bac7e0c877f";2.0;"8,5";"APROVADO"
57565967;"5d5a403e49326c5c79840bac7e0c877f";3.0;"8,5";"APROVADO"
57565967;"af7e49becc9650111073e5be727998f1";1.0;"7,6";"APROVADO"
57565967;"af7e49becc9650111073e5be727998f1";2.0;"7,6";"APROVADO"
57565967;"af7e49becc9650111073e5be727998f1";3.0;"7,6";"APROVADO"
57565967;"86f026537666e4f2e12fc3356951ab56";"";"";"INDEFERIDO"
57565967;"6f36ca6d994a46809f918687dbb2d1bf";1.0;"7,9";"APROVADO"
57565967;"6f36ca6d994a46809f918687dbb2d1bf";2.0;"7,9";"APROVADO"
57565967;"6f36ca6d994a46809f918687dbb2d1bf";3.0;"7,9";"APROVADO"
57565967;"424b48260c4900957e7cb73f9ac3eaf0";"";"";"INDEFERIDO"
57565967;"5ee526993eebf33a2287ae292ec3827f";"";"";"INDEFERIDO"
57565967;"ab7187ba8d96b0c6684e7404a6e7b004";1.0;"8,1";"APROVADO"
57565967;"ab7187ba8d96b0c6684e7404a6e7b004";2.0;"8,1";"APROVADO"
57565967;"ab7187ba8d96b0c6684e7404a6e7b004";3.0;"8,1";"APROVADO"
57565967;"a93134eab3b7dd6801f31f567adb2e5c";1.0;"6,0";"APROVADO POR NOTA"
57565967;"a93134eab3b7dd6801f31f567adb2e5c";2.0;"6,0";"APROVADO POR NOTA"
57565967;"a93134eab3b7dd6801f31f567adb2e5c";3.0;"6,0";"APROVADO POR NOTA"
57565967;"e2cc3c1b96d150522155fde1cb937b3c";1.0;"7,1";"APROVADO"
57565967;"e2cc3c1b96d150522155fde1cb937b3c";2.0;"7,1";"APROVADO"
57565967;"e2cc3c1b96d150522155fde1cb937b3c";3.0;"7,1";"APROVADO"
57565967;"8611ae23df54fb81eb602e6311bd67af";1.0;"8,1";"APROVADO"
57565967;"8611ae23df54fb81eb602e6311bd67af";2.0;"8,1";"APROVADO"
57565967;"8611ae23df54fb81eb602e6311bd67af";3.0;"8,1";"APROVADO"
57565967;"cdcdb1e50f52a710fde85e1cc8cae9a2";1.0;"7,5";"APROVADO"
57565967;"cdcdb1e50f52a710fde85e1cc8cae9a2";2.0;"7,5";"APROVADO"
57565967;"cdcdb1e50f52a710fde85e1cc8cae9a2";3.0;"7,5";"APROVADO"
57565967;"6b9ac547b413c1c5304fb05fe7ee2d66";1.0;"8,4";"APROVADO"
57565967;"6b9ac547b413c1c5304fb05fe7ee2d66";2.0;"8,4";"APROVADO"
57565967;"6b9ac547b413c1c5304fb05fe7ee2d66";3.0;"8,4";"APROVADO"
57565967;"27799ca532a0de92eb8ae0fbbb900fc9";1.0;"6,0";"APROVADO POR NOTA"
57565967;"27799ca532a0de92eb8ae0fbbb900fc9";2.0;"6,0";"APROVADO POR NOTA"
57565967;"27799ca532a0de92eb8ae0fbbb900fc9";3.0;"6,0";"APROVADO POR NOTA"
57565967;"8f5145810293b10e166c68ddd3869b8e";1.0;"6,2";"APROVADO POR NOTA"
57565967;"8f5145810293b10e166c68ddd3869b8e";2.0;"6,2";"APROVADO POR NOTA"
57565967;"8f5145810293b10e166c68ddd3869b8e";3.0;"6,2";"APROVADO POR NOTA"
57565967;"6b9ac547b413c1c5304fb05fe7ee2d66";"";"";"INDEFERIDO"
57565967;"5ee526993eebf33a2287ae292ec3827f";1.0;"5,3";"APROVADO POR NOTA"
57565967;"5ee526993eebf33a2287ae292ec3827f";2.0;"5,3";"APROVADO POR NOTA"
57565967;"5ee526993eebf33a2287ae292ec3827f";3.0;"5,3";"APROVADO POR NOTA"
57565967;"27799ca532a0de92eb8ae0fbbb900fc9";"";"";"INDEFERIDO"
57565967;"fb9c8cfe6651f3eb5b0e54fef1c92d0c";1.0;"5,9";"APROVADO POR NOTA"
57565967;"fb9c8cfe6651f3eb5b0e54fef1c92d0c";2.0;"5,9";"APROVADO POR NOTA"
57565967;"fb9c8cfe6651f3eb5b0e54fef1c92d0c";3.0;"5,9";"APROVADO POR NOTA"
57565970;"76c3500fb7f7cd85be6f0e3f56877eae";1.0;"7,0";"APROVADO"
57565970;"76c3500fb7f7cd85be6f0e3f56877eae";2.0;"7,0";"APROVADO"
57565970;"76c3500fb7f7cd85be6f0e3f56877eae";3.0;"7,0";"APROVADO"
57565970;"9042293323e4e1fb70c2352e0aa8aac8";1.0;"8,3";"APROVADO"
57565970;"9042293323e4e1fb70c2352e0aa8aac8";2.0;"8,3";"APROVADO"
57565970;"9042293323e4e1fb70c2352e0aa8aac8";3.0;"8,3";"APROVADO"
57565970;"86f026537666e4f2e12fc3356951ab56";1.0;"7,0";"APROVADO"
57565970;"86f026537666e4f2e12fc3356951ab56";2.0;"7,0";"APROVADO"
57565970;"86f026537666e4f2e12fc3356951ab56";3.0;"7,0";"APROVADO"
57565970;"386576e67095169e28a0aaf83a059624";1.0;"7,3";"APROVADO"
57565970;"386576e67095169e28a0aaf83a059624";2.0;"7,3";"APROVADO"
57565970;"386576e67095169e28a0aaf83a059624";3.0;"7,3";"APROVADO"
57565970;"ddc10a2556f5381458fa9cc5b899d42d";1.0;"";"CANCELADO"
57565970;"ddc10a2556f5381458fa9cc5b899d42d";2.0;"";"CANCELADO"
57565970;"ddc10a2556f5381458fa9cc5b899d42d";3.0;"";"CANCELADO"
57565970;"c99817b48e301bc7ead6fea4d5b46b1f";1.0;"8,0";"APROVADO"
57565970;"c99817b48e301bc7ead6fea4d5b46b1f";2.0;"8,0";"APROVADO"
57565970;"c99817b48e301bc7ead6fea4d5b46b1f";3.0;"8,0";"APROVADO"
57565970;"424b48260c4900957e7cb73f9ac3eaf0";1.0;"7,3";"APROVADO"
57565970;"424b48260c4900957e7cb73f9ac3eaf0";2.0;"7,3";"APROVADO"
57565970;"424b48260c4900957e7cb73f9ac3eaf0";3.0;"7,3";"APROVADO"
57565970;"60effe07feb310ad950ee3d99645356c";1.0;"7,0";"APROVADO"
57565970;"60effe07feb310ad950ee3d99645356c";2.0;"7,0";"APROVADO"
57565970;"60effe07feb310ad950ee3d99645356c";3.0;"7,0";"APROVADO"
57565970;"6e5a56568170a053a571ff000c0add4c";1.0;"0,0";"REPROVADO"
57565970;"6e5a56568170a053a571ff000c0add4c";2.0;"0,0";"REPROVADO"
57565970;"6e5a56568170a053a571ff000c0add4c";3.0;"0,0";"REPROVADO"
57565970;"bf5b52531ac1d9ac7fb72901102d95ec";1.0;"7,2";"APROVADO"
57565970;"bf5b52531ac1d9ac7fb72901102d95ec";2.0;"7,2";"APROVADO"
57565970;"bf5b52531ac1d9ac7fb72901102d95ec";3.0;"7,2";"APROVADO"
57565970;"bc2e3dadfa8de093d1bb68f3f2a43dd2";3.0;"7,4";"APROVADO"
57565970;"bc2e3dadfa8de093d1bb68f3f2a43dd2";1.0;"7,4";"APROVADO"
57565970;"bc2e3dadfa8de093d1bb68f3f2a43dd2";2.0;"7,4";"APROVADO"
57565970;"5d5a403e49326c5c79840bac7e0c877f";1.0;"7,7";"APROVADO"
57565970;"5d5a403e49326c5c79840bac7e0c877f";2.0;"7,7";"APROVADO"
57565970;"5d5a403e49326c5c79840bac7e0c877f";3.0;"7,7";"APROVADO"
57565970;"5e60af8d60ad3a979e56d89e11792937";1.0;"7,7";"APROVADO"
57565970;"5e60af8d60ad3a979e56d89e11792937";2.0;"7,7";"APROVADO"
57565970;"5e60af8d60ad3a979e56d89e11792937";3.0;"7,7";"APROVADO"
57565970;"abf6069842182ca3278ad5ee69f8de02";1.0;"8,3";"APROVADO"
57565970;"abf6069842182ca3278ad5ee69f8de02";2.0;"8,3";"APROVADO"
57565970;"abf6069842182ca3278ad5ee69f8de02";3.0;"8,3";"APROVADO"
57565970;"ab7187ba8d96b0c6684e7404a6e7b004";1.0;"8,3";"APROVADO"
57565970;"ab7187ba8d96b0c6684e7404a6e7b004";2.0;"8,3";"APROVADO"
57565970;"ab7187ba8d96b0c6684e7404a6e7b004";3.0;"8,3";"APROVADO"
57565970;"da96abcd13f2263b04524f019395130d";1.0;"6,3";"APROVADO POR NOTA"
57565970;"da96abcd13f2263b04524f019395130d";2.0;"6,3";"APROVADO POR NOTA"
57565970;"da96abcd13f2263b04524f019395130d";3.0;"6,3";"APROVADO POR NOTA"
57565970;"a93134eab3b7dd6801f31f567adb2e5c";1.0;"7,0";"APROVADO"
57565970;"a93134eab3b7dd6801f31f567adb2e5c";2.0;"7,0";"APROVADO"
57565970;"a93134eab3b7dd6801f31f567adb2e5c";3.0;"7,0";"APROVADO"
57565970;"e2cc3c1b96d150522155fde1cb937b3c";1.0;"7,6";"APROVADO"
57565970;"e2cc3c1b96d150522155fde1cb937b3c";2.0;"7,6";"APROVADO"
57565970;"e2cc3c1b96d150522155fde1cb937b3c";3.0;"7,6";"APROVADO"
57565970;"8611ae23df54fb81eb602e6311bd67af";1.0;"7,5";"APROVADO"
57565970;"8611ae23df54fb81eb602e6311bd67af";2.0;"7,5";"APROVADO"
57565970;"8611ae23df54fb81eb602e6311bd67af";3.0;"7,5";"APROVADO"
57565970;"cdcdb1e50f52a710fde85e1cc8cae9a2";1.0;"8,5";"APROVADO"
57565970;"cdcdb1e50f52a710fde85e1cc8cae9a2";2.0;"8,5";"APROVADO"
57565970;"cdcdb1e50f52a710fde85e1cc8cae9a2";3.0;"8,5";"APROVADO"
57565970;"7b4f1861f0366592d1ee96d96d99b38b";1.0;"9,7";"APROVADO"
57565970;"7b4f1861f0366592d1ee96d96d99b38b";2.0;"9,7";"APROVADO"
57565970;"7b4f1861f0366592d1ee96d96d99b38b";3.0;"9,7";"APROVADO"
57565970;"8cf578616c9f6e88ea7d30a607275198";1.0;"7,3";"APROVADO"
57565970;"8cf578616c9f6e88ea7d30a607275198";2.0;"7,3";"APROVADO"
57565970;"8cf578616c9f6e88ea7d30a607275198";3.0;"7,3";"APROVADO"
57565970;"8f5145810293b10e166c68ddd3869b8e";3.0;"8,3";"APROVADO"
57565970;"8f5145810293b10e166c68ddd3869b8e";1.0;"8,3";"APROVADO"
57565970;"8f5145810293b10e166c68ddd3869b8e";2.0;"8,3";"APROVADO"
57565970;"6c3f9d4028d4e2959cc324e76c0371c7";1.0;"7,0";"APROVADO"
57565970;"6c3f9d4028d4e2959cc324e76c0371c7";2.0;"7,0";"APROVADO"
57565970;"6c3f9d4028d4e2959cc324e76c0371c7";3.0;"7,0";"APROVADO"
57565970;"fb9c8cfe6651f3eb5b0e54fef1c92d0c";1.0;"8,0";"APROVADO"
57565970;"fb9c8cfe6651f3eb5b0e54fef1c92d0c";2.0;"8,0";"APROVADO"
57565970;"fb9c8cfe6651f3eb5b0e54fef1c92d0c";3.0;"8,0";"APROVADO"
57565894;"8b381566a30e5397be4e432474d33805";1.0;"8,0";"APROVADO"
57565894;"8b381566a30e5397be4e432474d33805";2.0;"8,0";"APROVADO"
57565894;"8b381566a30e5397be4e432474d33805";3.0;"8,0";"APROVADO"
57565894;"424b48260c4900957e7cb73f9ac3eaf0";1.0;"9,7";"APROVADO"
57565894;"424b48260c4900957e7cb73f9ac3eaf0";2.0;"9,7";"APROVADO"
57565894;"424b48260c4900957e7cb73f9ac3eaf0";3.0;"9,7";"APROVADO"
57565894;"f0009e354ed44d310a10cda0d33030f4";1.0;"7,7";"APROVADO"
57565894;"f0009e354ed44d310a10cda0d33030f4";2.0;"7,7";"APROVADO"
57565894;"f0009e354ed44d310a10cda0d33030f4";3.0;"7,7";"APROVADO"
57565894;"6e5a56568170a053a571ff000c0add4c";2.0;"7,3";"APROVADO"
57565894;"6e5a56568170a053a571ff000c0add4c";3.0;"7,3";"APROVADO"
57565894;"6e5a56568170a053a571ff000c0add4c";1.0;"7,3";"APROVADO"
57565894;"660b8281f9f98f76e1f5428df4c9f698";1.0;"7,7";"APROVADO"
57565894;"660b8281f9f98f76e1f5428df4c9f698";2.0;"7,7";"APROVADO"
57565894;"660b8281f9f98f76e1f5428df4c9f698";3.0;"7,7";"APROVADO"
57565894;"76c3500fb7f7cd85be6f0e3f56877eae";1.0;"8,7";"APROVADO"
57565894;"76c3500fb7f7cd85be6f0e3f56877eae";2.0;"8,7";"APROVADO"
57565894;"76c3500fb7f7cd85be6f0e3f56877eae";3.0;"8,7";"APROVADO"
57565894;"85a68ceedcdc44edd617b9bc869e739c";1.0;"6,5";"APROVADO POR NOTA"
57565894;"85a68ceedcdc44edd617b9bc869e739c";2.0;"6,5";"APROVADO POR NOTA"
57565894;"85a68ceedcdc44edd617b9bc869e739c";3.0;"6,5";"APROVADO POR NOTA"
57565894;"cdcdb1e50f52a710fde85e1cc8cae9a2";1.0;"9,5";"APROVADO"
57565894;"cdcdb1e50f52a710fde85e1cc8cae9a2";2.0;"9,5";"APROVADO"
57565894;"cdcdb1e50f52a710fde85e1cc8cae9a2";3.0;"9,5";"APROVADO"
57565894;"320575bd41fb987daa27cca8c8bc92e0";"";"";"INDEFERIDO"
57565894;"c8ce5310436c3048b45900f0c194e2a1";1.0;"0,0";"REPROVADO POR MÉDIA E POR FALTAS"
57565894;"c8ce5310436c3048b45900f0c194e2a1";2.0;"0,0";"REPROVADO POR MÉDIA E POR FALTAS"
57565894;"c8ce5310436c3048b45900f0c194e2a1";3.0;"0,0";"REPROVADO POR MÉDIA E POR FALTAS"
57565894;"3af64ddcbeb5b521894773547e1071e9";"";"";"CANCELADO"
57565894;"5e60af8d60ad3a979e56d89e11792937";1.0;"7,9";"APROVADO"
57565894;"5e60af8d60ad3a979e56d89e11792937";2.0;"7,9";"APROVADO"
57565894;"5e60af8d60ad3a979e56d89e11792937";3.0;"7,9";"APROVADO"
57565894;"8918e8d0c1a31a9fd730f013dd7a1663";1.0;"7,2";"APROVADO"
57565894;"8918e8d0c1a31a9fd730f013dd7a1663";2.0;"7,2";"APROVADO"
57565894;"8918e8d0c1a31a9fd730f013dd7a1663";3.0;"7,2";"APROVADO"
57565894;"86f026537666e4f2e12fc3356951ab56";1.0;"6,9";"APROVADO POR NOTA"
57565894;"86f026537666e4f2e12fc3356951ab56";2.0;"6,9";"APROVADO POR NOTA"
57565894;"86f026537666e4f2e12fc3356951ab56";3.0;"6,9";"APROVADO POR NOTA"
57565894;"d137502f381941600b761eba3a4b335f";1.0;"7,6";"APROVADO"
57565894;"d137502f381941600b761eba3a4b335f";2.0;"7,6";"APROVADO"
57565894;"d137502f381941600b761eba3a4b335f";3.0;"7,6";"APROVADO"
57565894;"a93134eab3b7dd6801f31f567adb2e5c";1.0;"8,8";"APROVADO"
57565894;"a93134eab3b7dd6801f31f567adb2e5c";2.0;"8,8";"APROVADO"
57565894;"a93134eab3b7dd6801f31f567adb2e5c";3.0;"8,8";"APROVADO"
57565894;"8f5145810293b10e166c68ddd3869b8e";1.0;"9,3";"APROVADO"
57565894;"8f5145810293b10e166c68ddd3869b8e";2.0;"9,3";"APROVADO"
57565894;"8f5145810293b10e166c68ddd3869b8e";3.0;"9,3";"APROVADO"
57565894;"8611ae23df54fb81eb602e6311bd67af";1.0;"9,7";"APROVADO"
57565894;"8611ae23df54fb81eb602e6311bd67af";2.0;"9,7";"APROVADO"
57565894;"8611ae23df54fb81eb602e6311bd67af";3.0;"9,7";"APROVADO"
57565894;"7b4f1861f0366592d1ee96d96d99b38b";1.0;"9,7";"APROVADO"
57565894;"7b4f1861f0366592d1ee96d96d99b38b";2.0;"9,7";"APROVADO"
57565894;"7b4f1861f0366592d1ee96d96d99b38b";3.0;"9,7";"APROVADO"
57565894;"8f5145810293b10e166c68ddd3869b8e";"";"";"INDEFERIDO"
57565894;"9ac8f7fb431596083dff665529ad00f4";1.0;"9,4";"APROVADO"
57565894;"9ac8f7fb431596083dff665529ad00f4";2.0;"9,4";"APROVADO"
57565894;"9ac8f7fb431596083dff665529ad00f4";3.0;"9,4";"APROVADO"
57565894;"5ee526993eebf33a2287ae292ec3827f";1.0;"7,7";"APROVADO"
57565894;"5ee526993eebf33a2287ae292ec3827f";2.0;"7,7";"APROVADO"
57565894;"5ee526993eebf33a2287ae292ec3827f";3.0;"7,7";"APROVADO"
57565894;"a72e3f9d3d029f2a1fd8862ffbf712e0";1.0;"9,6";"APROVADO"
57565894;"a72e3f9d3d029f2a1fd8862ffbf712e0";2.0;"9,6";"APROVADO"
57565894;"a72e3f9d3d029f2a1fd8862ffbf712e0";3.0;"9,6";"APROVADO"
57565894;"fb9c8cfe6651f3eb5b0e54fef1c92d0c";1.0;"7,9";"APROVADO"
57565894;"fb9c8cfe6651f3eb5b0e54fef1c92d0c";2.0;"7,9";"APROVADO"
57565894;"fb9c8cfe6651f3eb5b0e54fef1c92d0c";3.0;"7,9";"APROVADO"
57565968;"42e96ad6e457ef2a581c310135ee7517";1.0;"8,1";"APROVADO"
57565968;"42e96ad6e457ef2a581c310135ee7517";2.0;"8,1";"APROVADO"
57565968;"42e96ad6e457ef2a581c310135ee7517";3.0;"8,1";"APROVADO"
57565968;"8b381566a30e5397be4e432474d33805";1.0;"8,5";"APROVADO"
57565968;"8b381566a30e5397be4e432474d33805";2.0;"8,5";"APROVADO"
57565968;"8b381566a30e5397be4e432474d33805";3.0;"8,5";"APROVADO"
57565968;"f0009e354ed44d310a10cda0d33030f4";1.0;"7,2";"APROVADO"
57565968;"f0009e354ed44d310a10cda0d33030f4";2.0;"7,2";"APROVADO"
57565968;"f0009e354ed44d310a10cda0d33030f4";3.0;"7,2";"APROVADO"
57565968;"e57069570a91021b4d996c9ed1285eed";1.0;"6,4";"APROVADO POR NOTA"
57565968;"e57069570a91021b4d996c9ed1285eed";2.0;"6,4";"APROVADO POR NOTA"
57565968;"e57069570a91021b4d996c9ed1285eed";3.0;"6,4";"APROVADO POR NOTA"
57565968;"1b0d0369cae105273cbb8a0c4187e1ac";1.0;"8,9";"APROVADO"
57565968;"1b0d0369cae105273cbb8a0c4187e1ac";2.0;"8,9";"APROVADO"
57565968;"1b0d0369cae105273cbb8a0c4187e1ac";3.0;"8,9";"APROVADO"
57565968;"6b9ac547b413c1c5304fb05fe7ee2d66";1.0;"7,8";"APROVADO"
57565968;"6b9ac547b413c1c5304fb05fe7ee2d66";2.0;"7,8";"APROVADO"
57565968;"6b9ac547b413c1c5304fb05fe7ee2d66";3.0;"7,8";"APROVADO"
57565968;"af7e49becc9650111073e5be727998f1";1.0;"8,8";"APROVADO"
57565968;"af7e49becc9650111073e5be727998f1";2.0;"8,8";"APROVADO"
57565968;"af7e49becc9650111073e5be727998f1";3.0;"8,8";"APROVADO"
57565968;"83f9a8487e4207fa1ca9545b8619aebd";1.0;"6,0";"APROVADO POR NOTA"
57565968;"83f9a8487e4207fa1ca9545b8619aebd";2.0;"6,0";"APROVADO POR NOTA"
57565968;"83f9a8487e4207fa1ca9545b8619aebd";3.0;"6,0";"APROVADO POR NOTA"
57565968;"cc98a3d07d1c41cbe4e85d8901c8b234";2.0;"8,2";"APROVADO"
57565968;"cc98a3d07d1c41cbe4e85d8901c8b234";3.0;"8,2";"APROVADO"
57565968;"cc98a3d07d1c41cbe4e85d8901c8b234";1.0;"8,2";"APROVADO"
57565968;"27799ca532a0de92eb8ae0fbbb900fc9";2.0;"8,2";"APROVADO"
57565968;"27799ca532a0de92eb8ae0fbbb900fc9";3.0;"8,2";"APROVADO"
57565968;"27799ca532a0de92eb8ae0fbbb900fc9";1.0;"8,2";"APROVADO"
57565968;"ea15ef1fb8fd68f1824d3650e155cede";1.0;"6,1";"APROVADO POR NOTA"
57565968;"ea15ef1fb8fd68f1824d3650e155cede";2.0;"6,1";"APROVADO POR NOTA"
57565968;"ea15ef1fb8fd68f1824d3650e155cede";3.0;"6,1";"APROVADO POR NOTA"
57565968;"9ac8f7fb431596083dff665529ad00f4";1.0;"7,4";"APROVADO"
57565968;"9ac8f7fb431596083dff665529ad00f4";2.0;"7,4";"APROVADO"
57565968;"9ac8f7fb431596083dff665529ad00f4";3.0;"7,4";"APROVADO"
57565968;"5ee526993eebf33a2287ae292ec3827f";1.0;"6,2";"APROVADO POR NOTA"
57565968;"5ee526993eebf33a2287ae292ec3827f";2.0;"6,2";"APROVADO POR NOTA"
57565968;"5ee526993eebf33a2287ae292ec3827f";3.0;"6,2";"APROVADO POR NOTA"
57565968;"fbe98ae2cc27fd7abdefa2eeced757c9";1.0;"1,4";"REPROVADO POR MÉDIA E POR FALTAS"
57565968;"fbe98ae2cc27fd7abdefa2eeced757c9";2.0;"1,4";"REPROVADO POR MÉDIA E POR FALTAS"
57565968;"fbe98ae2cc27fd7abdefa2eeced757c9";3.0;"1,4";"REPROVADO POR MÉDIA E POR FALTAS"
57565968;"2b9c77ef878cb4c01e5cbfe2affc2d60";1.0;"7,9";"APROVADO"
57565968;"2b9c77ef878cb4c01e5cbfe2affc2d60";2.0;"7,9";"APROVADO"
57565968;"2b9c77ef878cb4c01e5cbfe2affc2d60";3.0;"7,9";"APROVADO"
57565968;"5262af5a1900edc1ac9eb2d5582c65d3";3.0;"8,1";"APROVADO"
57565968;"5262af5a1900edc1ac9eb2d5582c65d3";2.0;"8,1";"APROVADO"
57565968;"5262af5a1900edc1ac9eb2d5582c65d3";1.0;"8,1";"APROVADO"
